Unnamed: 0,Campaign,Channel,Last_dt,Start time,Duration,Spot type,Promotion,Pos. Block 1,Spots Block 1,Title,TVR,Date_dt,Start_dt,End_dt,hour_of_day,quarter_id,advertiser_id,break_id,position_in_break,channel,base_rate,prime_premium,pos1,pos2,pos3,pos_last,adv_premium,position_premium,total_premium,revenue_ils,is_target_channel,include_as_media,competitor_flag
1491,2024-10 - כאל — כאל - קמפיין הלוואות נובמבר 24,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1492,2024-10 - הבורסה לניירות ערך — TASE+ השקה 2024,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1493,2024-10 - גינדי השקעות - דקה לשמונה,קשת 12,02/11/2024,,60,פרסומת,ספוט,1,1,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1494,2024-10 - ביטוח איי אי ג'י - איי אי ג'י,קשת 12,02/11/2024,,36,פרסומת,ספוט,1,1,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1495,פ-מאסטר שף נבחרת החלומות,קשת 12,02/11/2024,,29,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1496,"2024-01 - אלטמן רוקחות בע""מ - אלטמן — חסות מולטי ויטמין לנשי",קשת 12,02/11/2024,,27,פרסומת,ספוט,1,19,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1497,2024-10 - כאל — כאל - קמפיין הלוואות נובמבר 24,קשת 12,02/11/2024,,18,פרסומת,ספוט,2,19,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1498,"2024-10 - קופ""ח כללית - כללית — רופא ילדים און-ליין",קשת 12,02/11/2024,,67,פרסומת,ספוט,3,19,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1499,2024-07 - בסטי,קשת 12,02/11/2024,,17,פרסומת,ספוט,4,19,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1500,2024-09 -  פרפקט ליין,קשת 12,02/11/2024,,30,פרסומת,ספוט,5,19,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1501,2024-10 - גינדי החזקות - גינדי — גינדי ספייס רמת אפעל,קשת 12,02/11/2024,,25,פרסומת,ספוט,6,19,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1502,רוש פרמצבטיקה עיניים (יוני 2023),קשת 12,02/11/2024,,31,פרסומת,ספוט,7,19,,,,,,,,רוש,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1503,2022-11 - המועצה להסדר ההימורים בספורט - טוטו,קשת 12,02/11/2024,,22,פרסומת,ספוט,8,19,,,,,,,,2022,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1504,"2024-10 - קופ""ח מאוחדת - מאוחדת — מאוחדת ג'וניור",קשת 12,02/11/2024,,38,פרסומת,ספוט,9,19,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1505,2024-10 -  מנו ספנות,קשת 12,02/11/2024,,20,פרסומת,ספוט,10,19,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1506,מאקו תדמית (אוקטובר 2024),קשת 12,02/11/2024,,26,פרסומת,ספוט,11,19,,,,,,,,מאקו,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1507,איזי משתלם (ספטמבר 2024),קשת 12,02/11/2024,,22,פרסומת,ספוט,12,19,,,,,,,,איזי,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1508,מאקו V1 (יוני 2024),קשת 12,02/11/2024,,30,פרסומת,ספוט,13,19,,,,,,,,מאקו,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1509,2024-10 - פרי טיוי — מוקדנית 2,קשת 12,02/11/2024,,55,פרסומת,ספוט,14,19,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1510,מאקו תדמית (אוקטובר 2024),קשת 12,02/11/2024,,12,פרסומת,ספוט,15,19,,,,,,,,מאקו,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1511,2024-10 -  מיקסקארד,קשת 12,02/11/2024,,14,פרסומת,ספוט,16,19,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1512,2024-09 - יד 2,קשת 12,02/11/2024,,20,פרסומת,ספוט,17,19,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1513,2024-02 - טבע — טבע אקמול,קשת 12,02/11/2024,,16,פרסומת,ספוט,18,19,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1514,2024-10 - ביטוח איי אי ג'י - איי אי ג'י,קשת 12,02/11/2024,,36,פרסומת,ספוט,99,19,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1515,פ-ארץ נהדרת עונה 22,קשת 12,02/11/2024,,49,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1516,פ-מאסטר שף נבחרת החלומות,קשת 12,02/11/2024,,28,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1517,2024-02 - אול'גובס - אולג'ובס — קמפיין מחפשי עבודה - פברואר,קשת 12,02/11/2024,,16,פרסומת,ספוט,1,19,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1518,2024-10 - גוגל — - שופינג איי אל,קשת 12,02/11/2024,,15,פרסומת,ספוט,2,19,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1519,2024-10 - מפעל הפיס — קמפיין חכם,קשת 12,02/11/2024,,52,פרסומת,ספוט,3,19,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1520,2024-07 - ביטוח ישיר — באנדל רכב+דירה- יולי,קשת 12,02/11/2024,,47,פרסומת,ספוט,4,19,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1521,2024-03 - פלייכארד - פליי קארד,קשת 12,02/11/2024,,30,פרסומת,ספוט,5,19,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1522,2024-10 - גינדי החזקות - גינדי — גינדי ספייס רמת אפעל,קשת 12,02/11/2024,,25,פרסומת,ספוט,6,19,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1523,Reckitt Benckiser Nurofen Non Stop Day 6sec,קשת 12,02/11/2024,,6,פרסומת,ספוט,7,19,,,,,,,,Reckitt,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1524,2024-10 - משרד הביטחון - אגף שיקום מיצוי זכויות,קשת 12,02/11/2024,,37,פרסומת,ספוט,8,19,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1525,מאקו תדמית (אוקטובר 2024),קשת 12,02/11/2024,,27,פרסומת,ספוט,9,19,,,,,,,,מאקו,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1526,Reckitt Benckiser Nurofen Non Stop Day 6sec,קשת 12,02/11/2024,,6,פרסומת,ספוט,10,19,,,,,,,,Reckitt,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1527,אני גיטרה וחברים 30 שנה בלי בני אמדורסקי הופעה (נובמבר 2024),קשת 12,02/11/2024,,24,פרסומת,ספוט,11,19,,,,,,,,אני,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1528,מאקו V1 (יוני 2024),קשת 12,02/11/2024,,31,פרסומת,ספוט,12,19,,,,,,,,מאקו,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1529,איזי משתלם (ספטמבר 2024),קשת 12,02/11/2024,,22,פרסומת,ספוט,13,19,,,,,,,,איזי,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1530,2024-10 - פרי טיוי — מוקדנית 2,קשת 12,02/11/2024,,55,פרסומת,ספוט,14,19,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1531,מאקו תדמית (אוקטובר 2024),קשת 12,02/11/2024,,12,פרסומת,ספוט,15,19,,,,,,,,מאקו,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1532,Reckitt Benckiser Nurofen Non Stop Day 6sec,קשת 12,02/11/2024,,6,פרסומת,ספוט,16,19,,,,,,,,Reckitt,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1533,2024-10 - קומי כרטיסים,קשת 12,02/11/2024,,28,פרסומת,ספוט,17,19,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1534,2024-07 - בסטי,קשת 12,02/11/2024,,17,פרסומת,ספוט,18,19,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1535,"2024-10 - קופ""ח מכבי - מכבי שירותי בריאות — קמפיין השקה מכבי",קשת 12,02/11/2024,,70,פרסומת,ספוט,99,19,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1536,פ-הכוכב הבא 11,קשת 12,02/11/2024,,60,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1537,פ-מאסטר שף נבחרת החלומות,קשת 12,02/11/2024,,29,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1538,2024-10 - מקדונלדס — מק' ציקן חזר,קשת 12,02/11/2024,,42,פרסומת,ספוט,1,15,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1539,2024-10 - בנק יהב,קשת 12,02/11/2024,,30,פרסומת,ספוט,2,15,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1540,2024-03 - פלייכארד - פליי קארד,קשת 12,02/11/2024,,30,פרסומת,ספוט,3,15,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1541,2024-09 - יד 2,קשת 12,02/11/2024,,20,פרסומת,ספוט,4,15,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1542,רוש פרמצבטיקה עיניים (יוני 2023),קשת 12,02/11/2024,,31,פרסומת,ספוט,5,15,,,,,,,,רוש,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1543,2024-10 - גינדי החזקות - גינדי — גינדי ספייס רמת אפעל,קשת 12,02/11/2024,,25,פרסומת,ספוט,6,15,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1544,2024-10 - צ׳רי - צ'רי — חשמלית סנס,קשת 12,02/11/2024,,28,פרסומת,ספוט,7,15,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1545,מאקו תדמית (אוקטובר 2024),קשת 12,02/11/2024,,27,פרסומת,ספוט,8,15,,,,,,,,מאקו,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1546,מאקו V1 (יוני 2024),קשת 12,02/11/2024,,30,פרסומת,ספוט,9,15,,,,,,,,מאקו,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1547,איזי משתלם (ספטמבר 2024),קשת 12,02/11/2024,,22,פרסומת,ספוט,10,15,,,,,,,,איזי,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1548,2024-10 - פרי טיוי — מוקדנית 2,קשת 12,02/11/2024,,55,פרסומת,ספוט,11,15,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1549,2024-10 -  מיקסקארד,קשת 12,02/11/2024,,14,פרסומת,ספוט,12,15,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1550,מאקו תדמית (אוקטובר 2024),קשת 12,02/11/2024,,12,פרסומת,ספוט,13,15,,,,,,,,מאקו,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1551,2024-10 - קומי כרטיסים,קשת 12,02/11/2024,,28,פרסומת,ספוט,14,15,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1552,2024-10 - גוגל — - שופינג איי אל,קשת 12,02/11/2024,,15,פרסומת,ספוט,99,15,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1553,פ-החיים הם תקופה קשה,קשת 12,02/11/2024,,27,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1554,"2024-10 - קופ""ח מכבי - מכבי שירותי בריאות — קמפיין השקה מכבי",קשת 12,02/11/2024,,82,פרסומת,ספוט,1,1,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1555,2024-09 - נטוויז'ן - סלקום,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1556,2024-10 - ישראכרט — ישראכרט - אחרי החגים,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1557,2024-10 - קבוצת עזריאלי - פאלאס דיור מוגן,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1558,2024-09 - נטוויז'ן - סלקום,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1559,2024-10 - ישראכרט — ישראכרט - אחרי החגים,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1560,2024-10 - קבוצת עזריאלי - פאלאס דיור מוגן,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1561,פ-מאסטר שף נבחרת החלומות,קשת 12,02/11/2024,,8,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1562,פ-ארץ נהדרת עונה 22,קשת 12,02/11/2024,,34,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1563,"2024-10 - קופ""ח מכבי - מכבי שירותי בריאות — קמפיין השקה מכבי",קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1564,2024-07 - משולחן לשולחן לקט ישראל - לקט ישראל,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1565,2024-10 - כאל — כאל - קמפיין הלוואות נובמבר 24,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1566,2023-04 - מרינה פטריות הגליל - פטריות מרינה,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2023,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1567,2024-10 - מפעל הפיס — קמפיין חכם,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1568,2024-03 - פלייכארד - פליי קארד,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1569,2024-10 - כאל — כאל - קמפיין הלוואות נובמבר 24,קשת 12,02/11/2024,,24,פרסומת,ספוט,1,18,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1570,2024-10 - מפעל הפיס — קמפיין חכם,קשת 12,02/11/2024,,52,פרסומת,ספוט,2,18,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1571,"2024-10 - קופ""ח כללית - כללית — רופא ילדים און-ליין",קשת 12,02/11/2024,,45,פרסומת,ספוט,3,18,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1572,2022-12 - פררו ישראל - קינדר סופרייז,קשת 12,02/11/2024,,15,פרסומת,ספוט,4,18,,,,,,,,2022,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1573,2024-02 - אול'גובס - אולג'ובס — קמפיין מחפשי עבודה - פברואר,קשת 12,02/11/2024,,16,פרסומת,ספוט,5,18,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1574,2024-10 - גוגל — - שופינג איי אל,קשת 12,02/11/2024,,15,פרסומת,ספוט,6,18,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1575,"2024-10 - קופ""ח מאוחדת - מאוחדת — מאוחדת ג'וניור",קשת 12,02/11/2024,,38,פרסומת,ספוט,7,18,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1576,2024-10 - משרד הביטחון - אגף שיקום מיצוי זכויות,קשת 12,02/11/2024,,37,פרסומת,ספוט,8,18,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1577,2024-09 -  פרפקט ליין,קשת 12,02/11/2024,,30,פרסומת,ספוט,9,18,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1578,2024-10 - בנק יהב,קשת 12,02/11/2024,,15,פרסומת,ספוט,10,18,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1579,2024-10 - ביטוח איי אי ג'י - איי אי ג'י,קשת 12,02/11/2024,,36,פרסומת,ספוט,11,18,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1580,2024-05 - פרוקטר & גמבל - פנטן,קשת 12,02/11/2024,,20,פרסומת,ספוט,12,18,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1581,פרוקטר אולוויז דיסקריט מחליפה (דצמבר 2021),קשת 12,02/11/2024,,19,פרסומת,ספוט,13,18,,,,,,,,פרוקטר,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1582,2024-06 - פרוקטר & גמבל - אריאל ולנור,קשת 12,02/11/2024,,32,פרסומת,ספוט,14,18,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1583,2023-01 - פרוקטר & גמבל - אולוויז,קשת 12,02/11/2024,,20,פרסומת,ספוט,15,18,,,,,,,,2023,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1584,2024-03 - פלייכארד - פליי קארד,קשת 12,02/11/2024,,30,פרסומת,ספוט,16,18,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1585,2024-07 - בסטי,קשת 12,02/11/2024,,17,פרסומת,ספוט,17,18,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1586,"2024-10 - קופ""ח מכבי - מכבי שירותי בריאות — קמפיין השקה מכבי",קשת 12,02/11/2024,,70,פרסומת,ספוט,99,18,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1587,2024-10 - ישראכרט — ישראכרט - אחרי החגים,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1588,2024-09 - יד 2,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1589,2024-10 - ניאופרם - אגודת הפסוריאזיס הישראלית,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1590,2023-04 - מרינה פטריות הגליל - פטריות מרינה,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2023,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1591,2024-10 - כאל — כאל - קמפיין הלוואות נובמבר 24,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1592,2024-07 - ביטוח ישיר — באנדל רכב+דירה- יולי,קשת 12,02/11/2024,,47,פרסומת,ספוט,1,1,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1593,"2024-10 - קופ""ח כללית - כללית — רופא ילדים און-ליין",קשת 12,02/11/2024,,67,פרסומת,ספוט,1,1,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1594,פ-הכוכב הבא 11,קשת 12,02/11/2024,,60,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1595,2024-10 - ניאופרם - אגודת הפסוריאזיס הישראלית,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1596,2023-04 - מרינה פטריות הגליל - פטריות מרינה,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2023,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1597,2024-10 - ישראכרט — ישראכרט - אחרי החגים,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1598,2024-10 - גוגל — - שופינג איי אל,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1599,2024-03 - פלייכארד - פליי קארד,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1600,2024-10 - מפעל הפיס — קמפיין חכם,קשת 12,02/11/2024,,52,פרסומת,ספוט,1,18,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1601,"2024-10 - קופ""ח מכבי - מכבי שירותי בריאות — קמפיין השקה מכבי",קשת 12,02/11/2024,,82,פרסומת,ספוט,2,18,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1602,2024-08 - לוריאל - רויטליפט — רויטליפט לייזר פילר,קשת 12,02/11/2024,,21,פרסומת,ספוט,3,18,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1603,2022-12 - פררו ישראל - קינדר סופרייז,קשת 12,02/11/2024,,15,פרסומת,ספוט,4,18,,,,,,,,2022,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1604,2024-09 - יד 2,קשת 12,02/11/2024,,20,פרסומת,ספוט,5,18,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1605,2024-10 - ישראכרט — ישראכרט - אחרי החגים,קשת 12,02/11/2024,,15,פרסומת,ספוט,6,18,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1606,2024-10 - גינדי החזקות - גינדי — גינדי ספייס רמת אפעל,קשת 12,02/11/2024,,25,פרסומת,ספוט,7,18,,,,,,,,2024,,,קשת 12,50,1.3,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
