break_id,channel,channel_name,len_min,dur_touched_min,len_bin,ordinal,prog_key,cluster,hour,daypart,gap_prev_min,gap_next_min,norm_s,norm_c,norm_g,norm_raw,start_minute_in_qh
5231,רשת 13,News_last_short,0.4,1,lt1.5,1.0,"('רשת 13', '2024-11-22', 59)","('רשת 13', '2024-11-22', 59)",17,early_evening,23,1,0.7922476315820571,0.7922476315820571,0.7922476315820571,2.3,5
5237,רשת 13,Other_middle_long,6.383333333333334,7,5-7,1.0,"('רשת 13', '2024-11-22', 67)","('רשת 13', '2024-11-22', 67)",20,late_evening,67,14,0.24403948265072914,0.2368481866029488,0.24403948265072914,1.5,10
5238,רשת 13,Other_middle_long,5.5,6,5-7,2.0,"('רשת 13', '2024-11-22', 67)","('רשת 13', '2024-11-22', 67)",21,late_evening,14,28,0.42021578648495167,0.3991881432445929,0.41307847307261975,2.4666666666666663,0
5239,רשת 13,Other_first_long,7.583333333333333,9,7-13,1.0,"('רשת 13', '2024-11-22', 73)","('רשת 13', '2024-11-22', 73)",21,late_evening,23,15,0.29086943027578654,0.2815593529771962,0.29131271585073165,3.1333333333333333,12
5240,רשת 13,Other_middle_long,6.466666666666667,8,5-7,1.0,"('רשת 13', '2024-11-22', 74)","('רשת 13', '2024-11-22', 74)",22,late_evening,15,44,0.2719406674907293,0.22708265103393246,0.2863751535840926,2.2,5
5241,רשת 13,Other_first_long,5.533333333333333,7,5-7,1.0,"('רשת 13', '2024-11-22', 77)","('רשת 13', '2024-11-22', 77)",23,late_evening,44,32,0.6728975273793325,0.6610840804949548,0.6728975273793325,3.733333333333333,11
5242,רשת 13,Other_first_standard,1.6666666666666667,3,1.5-2.5,1.0,"('רשת 13', '2024-11-22', 79)","('רשת 13', '2024-11-22', 79)",23,late_evening,32,19,0.8294020645378511,0.8441921174653153,0.8294020645378511,2.8333333333333335,4
5244,רשת 13,News_last_short,0.4,1,lt1.5,1.0,"('רשת 13', '2024-11-23', 0)","('רשת 13', '2024-11-23', 0)",0,overnight,14,1,0.8365292719505458,0.8437112184573693,0.8365292719505458,2.3,10
5246,רשת 13,Other_first_long,4.066666666666666,5,3.5-5,1.0,"('רשת 13', '2024-11-23', 4)","('רשת 13', '2024-11-23', 4)",0,overnight,17,22,1.113081141717562,1.1652916694594844,1.1144015019872926,2.1,6
5247,רשת 13,Other_middle_long,3.05,4,2.5-3.5,2.0,"('רשת 13', '2024-11-23', 4)","('רשת 13', '2024-11-23', 4)",1,overnight,22,51,0.7968136742608979,0.7995624842216831,0.8037966949353753,1.2333333333333334,2
5248,רשת 13,Other_last_long,3.5,4,2.5-3.5,1.0,"('רשת 13', '2024-11-23', 7)","('רשת 13', '2024-11-23', 7)",1,overnight,51,26,1.2872968146038988,1.279792277911351,1.2872968146038988,1.5,11
5249,רשת 13,Other_middle_long,3.316666666666667,4,2.5-3.5,1.0,"('רשת 13', '2024-11-23', 10)","('רשת 13', '2024-11-23', 10)",2,overnight,26,62,0.6923076923076922,0.6997013811123555,0.6977235800765212,0.6,10
5250,רשת 13,Other_middle_long,3.35,4,2.5-3.5,1.0,"('רשת 13', '2024-11-23', 13)","('רשת 13', '2024-11-23', 13)",3,overnight,62,34,0.9114041175109878,0.9330610392557296,0.9068124857598542,0.4000000000000001,0
5251,רשת 13,Other_middle_long,3.35,4,2.5-3.5,1.0,"('רשת 13', '2024-11-23', 15)","('רשת 13', '2024-11-23', 15)",4,overnight,34,85,1.2329931972789114,1.237379162191192,1.237379162191192,0.4000000000000001,7
5252,רשת 13,Other_middle_standard,2.6166666666666667,3,2.5-3.5,1.0,"('רשת 13', '2024-11-23', 19)","('רשת 13', '2024-11-23', 19)",5,overnight,85,39,0.2961538461538462,0.3077667643910838,0.2961538461538462,0.10000000000000002,5
5253,רשת 13,Other_middle_standard,2.95,4,2.5-3.5,1.0,"('רשת 13', '2024-11-23', 21)","('רשת 13', '2024-11-23', 21)",6,morning,39,35,0.3538675312644743,0.3603283180916182,0.3520363648114437,0.3,1
5255,רשת 13,Other_middle_long,3.0166666666666666,4,2.5-3.5,1.0,"('רשת 13', '2024-11-23', 23)","('רשת 13', '2024-11-23', 23)",6,morning,34,20,0.06536692390645166,0.06427918215071922,0.06536692390645166,0.10000000000000002,9
5258,רשת 13,Other_first_long,7.366666666666666,8,7-13,1.0,"('רשת 13', '2024-11-23', 28)","('רשת 13', '2024-11-23', 28)",8,morning,19,16,0.34155597722960146,0.3473999527698581,0.3437849189371322,0.6,12
5260,רשת 13,Other_first_long,4.466666666666667,5,3.5-5,1.0,"('רשת 13', '2024-11-23', 30)","('רשת 13', '2024-11-23', 30)",8,morning,15,19,0.36608863198458574,0.36375010275838987,0.36247120161287555,0.6333333333333333,5
5261,רשת 13,Other_middle_long,5.45,7,5-7,1.0,"('רשת 13', '2024-11-23', 31)","('רשת 13', '2024-11-23', 31)",8,morning,19,43,0.3947368421052631,0.3833783230457141,0.3833783230457141,0.6999999999999998,13
5263,רשת 13,Other_middle_long,4.45,5,3.5-5,1.0,"('רשת 13', '2024-11-23', 33)","('רשת 13', '2024-11-23', 33)",9,morning,42,13,0.6855962250153121,0.6675708502024292,0.6947696888725279,1.1,2
5264,רשת 13,Other_first_long,4.833333333333333,6,3.5-5,1.0,"('רשת 13', '2024-11-23', 35)","('רשת 13', '2024-11-23', 35)",10,morning,13,16,0.6072874493927125,0.6117060741629988,0.6161012921658118,1.0,4
5267,רשת 13,Other_middle_long,4.466666666666667,6,3.5-5,3.0,"('רשת 13', '2024-11-23', 36)","('רשת 13', '2024-11-23', 36)",10,morning,15,26,0.882322951427512,0.8882495235561519,0.8854386812512232,1.3666666666666665,0
5268,רשת 13,Other_first_long,7.116666666666666,9,7-13,1.0,"('רשת 13', '2024-11-23', 39)","('רשת 13', '2024-11-23', 39)",11,morning,26,39,0.6598943408526069,0.6539909219229689,0.6536843983620723,1.0333333333333334,1
5270,רשת 13,Other_middle_standard,1.95,3,1.5-2.5,1.0,"('רשת 13', '2024-11-23', 40)","('רשת 13', '2024-11-23', 40)",12,afternoon,38,5,0.35320088300220753,0.34438360542029667,0.3497679163763585,0.5333333333333333,3
5273,רשת 13,Other_first_standard,1.7833333333333334,3,1.5-2.5,1.0,"('רשת 13', '2024-11-23', 43)","('רשת 13', '2024-11-23', 43)",13,afternoon,26,6,0.4804300830583685,0.4804837427561977,0.478335929933892,0.6,1
5276,רשת 13,Other_last_long,4.45,5,3.5-5,1.0,"('רשת 13', '2024-11-23', 44)","('רשת 13', '2024-11-23', 44)",13,afternoon,21,15,0.22465789339868267,0.21057685014450678,0.22504637366388516,0.3,0
5280,רשת 13,Other_middle_short,1.1,2,lt1.5,1.0,"('רשת 13', '2024-11-23', 49)","('רשת 13', '2024-11-23', 49)",14,afternoon,25,9,0.7277256860200193,0.7123677763906886,0.7291379721854089,1.3,7
5283,רשת 13,Other_first_long,4.45,6,3.5-5,1.0,"('רשת 13', '2024-11-23', 52)","('רשת 13', '2024-11-23', 52)",15,afternoon,5,50,0.7676767676767677,0.7555175502604173,0.7555175502604173,1.2666666666666666,0
5287,רשת 13,Other_first_standard,2.683333333333333,3,2.5-3.5,1.0,"('רשת 13', '2024-11-23', 55)","('רשת 13', '2024-11-23', 55)",16,afternoon,12,35,0.7150122500243232,0.6992767602027848,0.718661992087024,1.6000000000000003,2
5288,רשת 13,News_last_short,0.4,2,lt1.5,1.0,"('רשת 13', '2024-11-23', 57)","('רשת 13', '2024-11-23', 57)",17,early_evening,35,20,1.5666666666666667,1.5409681757546527,1.5562784743401485,4.7,9
5291,רשת 13,Other_last_long,5.15,6,5-7,2.0,"('רשת 13', '2024-11-23', 60)","('רשת 13', '2024-11-23', 60)",17,early_evening,7,8,0.9681025548857883,0.9463038313774508,0.9557717790130668,3.1666666666666665,1
5292,רשת 13,Other_first_short,0.9833333333333333,2,lt1.5,1.0,"('רשת 13', '2024-11-23', 63)","('רשת 13', '2024-11-23', 63)",17,early_evening,8,1,1.2452204061212957,1.2541108882840686,1.2541108882840686,4.2,14
5297,רשת 13,Other_first_standard,1.8833333333333333,3,1.5-2.5,1.0,"('רשת 13', '2024-11-23', 67)","('רשת 13', '2024-11-23', 67)",19,early_evening,16,30,0.6867842014213051,0.6729601116387055,0.6805862705310098,4.033333333333333,3
5298,רשת 13,News_middle_long,7.183333333333334,8,7-13,1.0,"('רשת 13', '2024-11-23', 68)","('רשת 13', '2024-11-23', 68)",20,late_evening,12,17,0.7466529351184347,0.7401861319584796,0.7387820213697314,4.833333333333333,3
5299,רשת 13,News_last_long,7.866666666666666,9,7-13,2.0,"('רשת 13', '2024-11-23', 68)","('רשת 13', '2024-11-23', 68)",20,late_evening,17,17,1.0252322777064953,1.009463318003283,1.0252322777064953,5.833333333333333,12
5300,רשת 13,News_last_short,0.2,2,lt1.5,3.0,"('רשת 13', '2024-11-23', 68)","('רשת 13', '2024-11-23', 68)",21,late_evening,17,38,1.2888328048043076,1.2520747018562832,1.2836691195941132,7.8,7
5302,רשת 13,Other_last_long,10.916666666666666,12,7-13,1.0,"('רשת 13', '2024-11-23', 74)","('רשת 13', '2024-11-23', 74)",22,late_evening,19,11,2.1688441947085986,1.7220591505635567,2.2334221392378386,17.733333333333334,6
5304,רשת 13,Other_first_long,11.016666666666667,12,7-13,1.0,"('רשת 13', '2024-11-23', 78)","('רשת 13', '2024-11-23', 78)",22,late_evening,4,11,1.9770408163265305,1.846017479192026,1.9994512193269653,15.5,3
5305,רשת 13,Other_middle_long,5.15,6,5-7,1.0,"('רשת 13', '2024-11-23', 80)","('רשת 13', '2024-11-23', 80)",23,late_evening,11,25,0.9909793015192033,0.8745486525772703,0.9909793015192033,5.866666666666667,10
5306,רשת 13,Other_first_long,7.666666666666667,8,7-13,1.0,"('רשת 13', '2024-11-23', 82)","('רשת 13', '2024-11-23', 82)",23,late_evening,25,24,0.6834563269288845,0.6225141482063962,0.6834563269288845,2.8000000000000003,10
5307,רשת 13,Other_first_long,3.933333333333333,5,3.5-5,1.0,"('רשת 13', '2024-11-24', 0)","('רשת 13', '2024-11-24', 0)",0,overnight,24,3,0.6901969352931893,0.689727164171717,0.6901969352931893,1.8666666666666665,11
5310,רשת 13,Other_first_long,3.283333333333333,4,2.5-3.5,1.0,"('רשת 13', '2024-11-24', 2)","('רשת 13', '2024-11-24', 2)",0,overnight,21,14,0.6398135728759932,0.6325384103469228,0.6364507420601417,1.2,9
5311,רשת 13,Other_middle_short,1.1,3,lt1.5,1.0,"('רשת 13', '2024-11-24', 3)","('רשת 13', '2024-11-24', 3)",0,overnight,14,21,0.7725386289932047,0.7950250848165027,0.7667645181145183,1.2666666666666666,11
5312,רשת 13,Other_first_standard,2.3833333333333333,3,1.5-2.5,1.0,"('רשת 13', '2024-11-24', 5)","('רשת 13', '2024-11-24', 5)",1,overnight,21,72,0.9347208787093956,0.9367364842469956,0.9330672700321743,1.3666666666666665,4
5313,רשת 13,Other_middle_long,3.45,4,2.5-3.5,1.0,"('רשת 13', '2024-11-24', 9)","('רשת 13', '2024-11-24', 9)",2,overnight,72,36,1.182670696737193,1.1548516842634489,1.1553425346528796,1.0,3
5314,רשת 13,Other_middle_long,3.15,5,2.5-3.5,1.0,"('רשת 13', '2024-11-24', 11)","('רשת 13', '2024-11-24', 11)",3,overnight,36,20,0.1970513087677017,0.19789600813628275,0.1970513087677017,0.10000000000000002,12
5315,רשת 13,Other_last_long,3.0166666666666666,4,2.5-3.5,2.0,"('רשת 13', '2024-11-24', 11)","('רשת 13', '2024-11-24', 11)",3,overnight,20,97,0.234375,0.23416853179570837,0.23685515873015875,0.10000000000000002,6
5316,רשת 13,Other_middle_long,3.066666666666667,4,2.5-3.5,1.0,"('רשת 13', '2024-11-24', 17)","('רשת 13', '2024-11-24', 17)",5,overnight,97,52,0.7155351203948994,0.7465573642044231,0.7280429377807655,0.20000000000000004,1
5317,רשת 13,PrimeShow1_first_standard,2.25,3,1.5-2.5,1.0,"('רשת 13', '2024-11-24', 21)","('רשת 13', '2024-11-24', 21)",6,morning,52,1,0.5722395755862958,0.5778432880458002,0.5778432880458002,0.4666666666666666,11
5319,רשת 13,Other_first_short,0.9833333333333333,2,lt1.5,1.0,"('רשת 13', '2024-11-24', 23)","('רשת 13', '2024-11-24', 23)",7,morning,57,1,1.3024364462766238,1.222118730633371,1.2913493594986782,2.066666666666667,11
5321,רשת 13,Other_first_long,6.166666666666667,7,5-7,3.0,"('רשת 13', '2024-11-24', 23)","('רשת 13', '2024-11-24', 23)",7,morning,25,1,0.8764044943820225,1.0922104340075618,0.9034921967947374,1.3,14
5323,רשת 13,Other_middle_short,0.9666666666666667,2,lt1.5,5.0,"('רשת 13', '2024-11-24', 23)","('רשת 13', '2024-11-24', 23)",8,morning,5,1,0.6072106261859581,0.6242083697173517,0.6099455387590981,1.0666666666666667,11
5325,רשת 13,Other_middle_long,7.716666666666667,8,7-13,7.0,"('רשת 13', '2024-11-24', 23)","('רשת 13', '2024-11-24', 23)",8,morning,16,27,0.3468208092485549,0.34446844646226954,0.3433386093471203,0.6,4
5326,רשת 13,Other_last_short,0.31666666666666665,1,lt1.5,8.0,"('רשת 13', '2024-11-24', 23)","('רשת 13', '2024-11-24', 23)",9,morning,27,1,0.42946563498399853,0.42031662684036464,0.42916341746293774,0.7333333333333334,8
5328,רשת 13,Other_last_long,6.3,7,5-7,10.0,"('רשת 13', '2024-11-24', 23)","('רשת 13', '2024-11-24', 23)",9,morning,3,37,0.5443636895761182,0.5113451822446771,0.5438204343910493,0.9,12
5329,רשת 13,Other_first_long,5.4,7,5-7,1.0,"('רשת 13', '2024-11-24', 33)","('רשת 13', '2024-11-24', 33)",9,morning,37,6,0.4923935775484045,0.4688791458243416,0.49119775624170486,0.7999999999999999,10
5330,רשת 13,Other_first_short,0.3,1,lt1.5,2.0,"('רשת 13', '2024-11-24', 33)","('רשת 13', '2024-11-24', 33)",10,morning,6,1,0.4093373043184772,0.4163996500587333,0.407928129774493,0.6666666666666666,7
5332,רשת 13,Other_middle_long,5.066666666666666,6,5-7,4.0,"('רשת 13', '2024-11-24', 33)","('רשת 13', '2024-11-24', 33)",10,morning,21,21,0.2838427947598253,0.256530519184418,0.282566274622216,0.43333333333333335,14
5333,רשת 13,Other_middle_long,4.916666666666667,6,3.5-5,5.0,"('רשת 13', '2024-11-24', 33)","('רשת 13', '2024-11-24', 33)",10,morning,21,5,0.26162901082209983,0.26403998615941426,0.2621338965130589,0.4000000000000001,10
5334,רשת 13,Other_middle_short,0.3,1,lt1.5,6.0,"('רשת 13', '2024-11-24', 33)","('רשת 13', '2024-11-24', 33)",11,morning,5,1,0.42131912058627585,0.41148077472782535,0.4131628605142004,0.6666666666666666,5
5336,רשת 13,Other_last_long,7.866666666666666,8,7-13,8.0,"('רשת 13', '2024-11-24', 33)","('רשת 13', '2024-11-24', 33)",11,morning,23,29,0.7112068965517242,0.7383865863906222,0.6875318309141839,1.1,14
5337,רשת 13,News_last_short,0.3,2,lt1.5,1.0,"('רשת 13', '2024-11-24', 42)","('רשת 13', '2024-11-24', 42)",12,afternoon,29,26,1.1037527593818985,1.0349948247885845,1.0664099249126544,1.6666666666666667,5
5339,רשת 13,Other_middle_long,3.9166666666666665,5,3.5-5,1.0,"('רשת 13', '2024-11-24', 45)","('רשת 13', '2024-11-24', 45)",12,afternoon,26,85,0.7168152830295164,0.7269999437032032,0.7112332522358908,0.9,2
5340,רשת 13,Other_middle_short,0.3,2,lt1.5,1.0,"('רשת 13', '2024-11-24', 48)","('רשת 13', '2024-11-24', 48)",14,afternoon,85,40,1.609756097560976,1.640269612417569,1.6310876074567762,2.2,1
5342,רשת 13,Other_last_long,4.283333333333333,6,3.5-5,3.0,"('רשת 13', '2024-11-24', 48)","('רשת 13', '2024-11-24', 48)",14,afternoon,35,1,1.3033192873512236,1.2479586656841992,1.3103883351958048,2.1333333333333333,12
5345,רשת 13,Other_first_long,5.083333333333333,6,5-7,1.0,"('רשת 13', '2024-11-24', 52)","('רשת 13', '2024-11-24', 52)",15,afternoon,63,1,1.0061003827310886,1.0010024147627192,1.0036096256684492,1.8333333333333333,7
5347,רשת 13,Other_middle_long,7.183333333333334,8,7-13,1.0,"('רשת 13', '2024-11-24', 53)","('רשת 13', '2024-11-24', 53)",16,afternoon,36,37,0.8275938923024482,0.7966643902237122,0.8523180929393099,1.8666666666666665,5
5349,רשת 13,Other_middle_long,8.833333333333334,10,7-13,1.0,"('רשת 13', '2024-11-24', 55)","('רשת 13', '2024-11-24', 55)",17,early_evening,36,24,0.9378663540445488,0.8793730041412307,0.9422155559241845,2.6666666666666665,4
5351,רשת 13,Other_first_standard,1.6666666666666667,3,1.5-2.5,1.0,"('רשת 13', '2024-11-24', 57)","('רשת 13', '2024-11-24', 57)",17,early_evening,22,35,0.6962983952509866,0.6827048775019638,0.692738048970074,2.3,7
5352,רשת 13,News_middle_long,7.166666666666667,8,7-13,1.0,"('רשת 13', '2024-11-24', 58)","('רשת 13', '2024-11-24', 58)",18,early_evening,35,1,1.2881986160696297,1.2158144365584602,1.271444650951749,5.2,14
5355,רשת 13,PrimeShow2_first_long,7.716666666666667,9,7-13,1.0,"('רשת 13', '2024-11-24', 60)","('רשת 13', '2024-11-24', 60)",18,early_evening,20,33,1.347940659546671,1.3149156251542664,1.3418610296166882,6.033333333333334,14
5356,רשת 13,Other_first_standard,1.8833333333333333,3,1.5-2.5,1.0,"('רשת 13', '2024-11-24', 63)","('רשת 13', '2024-11-24', 63)",19,early_evening,10,41,1.3870042803476377,1.3132527050496392,1.3278946926085629,8.233333333333334,6
5357,רשת 13,News_middle_long,8.283333333333333,9,7-13,1.0,"('רשת 13', '2024-11-24', 64)","('רשת 13', '2024-11-24', 64)",20,late_evening,41,22,1.3388259526261586,1.3272426374498754,1.3218098579787911,8.666666666666666,4
5358,רשת 13,News_last_long,7.883333333333334,9,7-13,2.0,"('רשת 13', '2024-11-24', 64)","('רשת 13', '2024-11-24', 64)",21,late_evening,22,14,1.3401476433844406,1.219376327790143,1.296723619251754,7.866666666666667,4
5359,רשת 13,Other_middle_long,11.616666666666667,13,7-13,1.0,"('רשת 13', '2024-11-24', 69)","('רשת 13', '2024-11-24', 69)",22,late_evening,14,10,1.5812415767502712,1.2546247114398985,1.6274643323176632,12.933333333333332,6
5360,רשת 13,Other_first_long,10.216666666666667,12,7-13,1.0,"('רשת 13', '2024-11-24', 74)","('רשת 13', '2024-11-24', 74)",22,late_evening,6,7,1.6214353593239774,1.5647427869217843,1.6358674399072608,12.666666666666666,5
5361,רשת 13,Other_first_long,5.383333333333334,6,5-7,1.0,"('רשת 13', '2024-11-24', 76)","('רשת 13', '2024-11-24', 76)",23,late_evening,7,1,1.197538610126398,1.0876866383371178,1.197538610126398,7.966666666666666,8
5363,רשת 13,Other_middle_long,9.333333333333334,10,7-13,1.0,"('רשת 13', '2024-11-24', 78)","('רשת 13', '2024-11-24', 78)",23,late_evening,36,15,1.4710379050964866,1.4732318749893754,1.4751079370403668,5.0,5
5364,רשת 13,Other_first_long,5.583333333333333,6,5-7,1.0,"('רשת 13', '2024-11-25', 0)","('רשת 13', '2024-11-25', 0)",0,overnight,15,1,0.7107134962738412,0.7073168414427039,0.7107134962738412,1.8,14
5367,רשת 13,Other_middle_standard,2.3333333333333335,3,1.5-2.5,1.0,"('רשת 13', '2024-11-25', 2)","('רשת 13', '2024-11-25', 2)",1,overnight,53,74,0.6736853018612367,0.6898012494096856,0.6732542780195637,1.0,1
5368,רשת 13,Other_middle_standard,2.8333333333333335,4,2.5-3.5,1.0,"('רשת 13', '2024-11-25', 7)","('רשת 13', '2024-11-25', 7)",2,overnight,74,30,0.9412150704855233,0.9427350427350426,0.9315992524388328,0.8000000000000002,2
5369,רשת 13,Other_middle_short,1.1333333333333333,2,lt1.5,1.0,"('רשת 13', '2024-11-25', 9)","('רשת 13', '2024-11-25', 9)",3,overnight,30,41,1.36155955308384,1.3576238576238577,1.3496781296893177,0.8000000000000002,5
5370,רשת 13,Other_middle_standard,1.8833333333333333,3,1.5-2.5,1.0,"('רשת 13', '2024-11-25', 11)","('רשת 13', '2024-11-25', 11)",3,overnight,41,92,1.3081617086193746,1.2736073274364061,1.3238295503741728,0.5,2
5371,רשת 13,Other_last_standard,2.1666666666666665,3,1.5-2.5,1.0,"('רשת 13', '2024-11-25', 15)","('רשת 13', '2024-11-25', 15)",5,overnight,92,11,1.5958650916928558,1.638849771379892,1.5741542797084875,0.5,6
5372,רשת 13,Other_first_long,3.1,4,2.5-3.5,1.0,"('רשת 13', '2024-11-25', 17)","('רשת 13', '2024-11-25', 17)",5,overnight,11,11,1.806060606060606,1.8548718849403822,1.825,0.6,4
5373,רשת 13,Other_middle_long,3.283333333333333,4,2.5-3.5,1.0,"('רשת 13', '2024-11-25', 18)","('רשת 13', '2024-11-25', 18)",5,overnight,11,23,1.4219928405102003,1.4620945341282845,1.4720144350646436,0.6666666666666666,3
5374,רשת 13,PrimeShow1_first_standard,2.8333333333333335,4,2.5-3.5,1.0,"('רשת 13', '2024-11-25', 21)","('רשת 13', '2024-11-25', 21)",6,morning,23,56,1.9764611933389749,1.9705753997550983,1.9764611933389749,1.6666666666666667,14
5376,רשת 13,Other_first_short,1.25,2,lt1.5,1.0,"('רשת 13', '2024-11-25', 23)","('רשת 13', '2024-11-25', 23)",7,morning,54,1,0.7448821558574478,0.726172608601952,0.7431644725277847,1.1666666666666667,13
5379,רשת 13,Other_first_long,7.633333333333334,9,7-13,4.0,"('רשת 13', '2024-11-25', 23)","('רשת 13', '2024-11-25', 23)",7,morning,15,20,0.8271941063420885,0.8020891750344391,0.7978446071064055,1.2333333333333334,7
5381,רשת 13,Other_middle_short,0.9833333333333333,2,lt1.5,6.0,"('רשת 13', '2024-11-25', 23)","('רשת 13', '2024-11-25', 23)",8,morning,5,1,0.9867172675521821,1.0150218323871019,0.9914505304335813,1.7333333333333334,11
5384,רשת 13,Other_last_long,7.5,9,7-13,9.0,"('רשת 13', '2024-11-25', 23)","('רשת 13', '2024-11-25', 23)",8,morning,20,19,0.9468146701917179,0.8628707630736029,0.9468146701917179,1.6000000000000003,9
