channel,channel_name,program_type,break_position,break_length,daypart,date,hour,len_min,break_seconds,num_spots,shed,log_effect,observed_ratio,expected_ratio,ordinal,first_break,prog_key,cluster,start_min
רשת 13,Other_last_short,Other,last,short,overnight,2024-11-18,2,0.7666666666666667,46.0,2,-0.07432840641009762,0.07432840641009762,1.0,0.9283667621776506,1.0,1,"('רשת 13', '2024-11-18', 12)","('רשת 13', '2024-11-18', 12)",2024-11-18 02:47:00
רשת 13,Other_first_short,Other,first,short,overnight,2024-11-18,3,0.8166666666666667,49.0,2,-0.09720671393089315,0.09720671393089315,1.0,0.9073684210526318,1.0,1,"('רשת 13', '2024-11-18', 14)","('רשת 13', '2024-11-18', 14)",2024-11-18 03:11:00
רשת 13,Other_middle_short,Other,middle,short,overnight,2024-11-18,3,0.7666666666666667,46.0,2,-0.027605266091888746,0.027605266091888746,1.0,0.9727722772277229,2.0,0,"('רשת 13', '2024-11-18', 14)","('רשת 13', '2024-11-18', 14)",2024-11-18 03:27:00
רשת 13,Other_middle_long,Other,middle,long,morning,2024-11-18,8,8.583333333333334,515.0,19,-0.057636553592716445,0.057636553592716445,0.9558823529411764,0.9023462270133163,9.0,0,"('רשת 13', '2024-11-18', 27)","('רשת 13', '2024-11-18', 27)",2024-11-18 08:33:00
רשת 13,Other_last_long,Other,last,long,morning,2024-11-18,9,9.833333333333334,590.0,28,0.26136612932118863,-0.26136612932118863,0.7142857142857143,0.927645051194539,12.0,0,"('רשת 13', '2024-11-18', 27)","('רשת 13', '2024-11-18', 27)",2024-11-18 09:13:00
רשת 13,Other_first_long,Other,first,long,morning,2024-11-18,9,9.733333333333333,584.0,21,0.34787845868906775,-0.34787845868906775,0.7169811320754716,1.0152883947185545,1.0,1,"('רשת 13', '2024-11-18', 37)","('רשת 13', '2024-11-18', 37)",2024-11-18 09:50:00
רשת 13,Other_middle_long,Other,middle,long,morning,2024-11-18,10,6.733333333333333,404.0,20,0.015179185552498238,-0.015179185552498238,1.0,1.015294974508376,4.0,0,"('רשת 13', '2024-11-18', 37)","('רשת 13', '2024-11-18', 37)",2024-11-18 10:27:00
רשת 13,Other_middle_long,Other,middle,long,morning,2024-11-18,10,6.733333333333333,404.0,16,-0.04487696741149225,0.04487696741149225,1.0,0.9561151079136689,5.0,0,"('רשת 13', '2024-11-18', 37)","('רשת 13', '2024-11-18', 37)",2024-11-18 10:47:00
רשת 13,Other_last_long,Other,last,long,morning,2024-11-18,11,6.433333333333334,386.0,12,0.0741079721537216,-0.0741079721537216,0.9285714285714288,1.0,10.0,0,"('רשת 13', '2024-11-18', 37)","('רשת 13', '2024-11-18', 37)",2024-11-18 11:49:00
רשת 13,Other_middle_long,Other,middle,long,afternoon,2024-11-18,12,9.05,543.0,27,0.19430800167432247,-0.19430800167432247,0.7999999999999999,0.9715762273901808,1.0,1,"('רשת 13', '2024-11-18', 50)","('רשת 13', '2024-11-18', 50)",2024-11-18 12:20:00
רשת 13,Other_middle_standard,Other,middle,standard,afternoon,2024-11-18,12,1.55,93.0,3,-0.07577945229894037,0.07577945229894037,1.0434782608695654,0.9673258813413582,1.0,1,"('רשת 13', '2024-11-18', 52)","('רשת 13', '2024-11-18', 52)",2024-11-18 12:50:00
רשת 13,Other_first_long,Other,first,long,afternoon,2024-11-18,13,9.216666666666667,553.0,24,-0.35089224576906175,0.35089224576906175,1.3064516129032262,0.9198198198198199,1.0,1,"('רשת 13', '2024-11-18', 58)","('רשת 13', '2024-11-18', 58)",2024-11-18 13:18:00
רשת 13,Other_middle_long,Other,middle,long,afternoon,2024-11-18,14,8.383333333333333,503.0,22,0.2855630405675569,-0.2855630405675569,0.7575757575757577,1.0079628400796286,1.0,1,"('רשת 13', '2024-11-18', 64)","('רשת 13', '2024-11-18', 64)",2024-11-18 14:33:00
רשת 13,Other_first_standard,Other,first,standard,early_evening,2024-11-18,17,1.6666666666666667,100.0,2,0.1945809892573145,-0.1945809892573145,0.8163265306122448,0.9916749916749917,1.0,1,"('רשת 13', '2024-11-18', 72)","('רשת 13', '2024-11-18', 72)",2024-11-18 17:53:00
רשת 13,PrimeShow2_first_long,PrimeShow2,first,long,early_evening,2024-11-18,18,9.016666666666667,541.0,32,0.005499634348779064,-0.005499634348779064,1.196319018404908,1.2029164607019278,1.0,1,"('רשת 13', '2024-11-18', 75)","('רשת 13', '2024-11-18', 75)",2024-11-18 18:59:00
רשת 13,Other_first_standard,Other,first,standard,early_evening,2024-11-18,19,1.8833333333333333,113.0,3,0.12521032508058177,-0.12521032508058177,0.8968609865470852,1.0164904104678258,1.0,1,"('רשת 13', '2024-11-18', 78)","('רשת 13', '2024-11-18', 78)",2024-11-18 19:51:00
רשת 13,News_middle_long,News,middle,long,late_evening,2024-11-18,20,7.716666666666667,463.0,20,0.0972586777176028,-0.0972586777176028,0.7684729064039411,0.8469689074170577,1.0,1,"('רשת 13', '2024-11-18', 79)","('רשת 13', '2024-11-18', 79)",2024-11-18 20:38:00
רשת 13,News_last_long,News,last,long,late_evening,2024-11-18,21,6.933333333333334,416.0,16,0.3307993634491835,-0.3307993634491835,0.796078431372549,1.1082052305849472,2.0,0,"('רשת 13', '2024-11-18', 79)","('רשת 13', '2024-11-18', 79)",2024-11-18 21:14:00
רשת 13,Other_middle_long,Other,middle,long,late_evening,2024-11-18,22,10.966666666666667,658.0,29,0.18664585335322864,-0.18664585335322864,0.9802631578947368,1.1814135419476666,1.0,1,"('רשת 13', '2024-11-18', 86)","('רשת 13', '2024-11-18', 86)",2024-11-18 22:22:00
רשת 13,Other_last_long,Other,last,long,late_evening,2024-11-18,22,10.25,615.0,29,0.029917232325129155,-0.029917232325129155,0.9158110882956879,0.9436235834170132,2.0,0,"('רשת 13', '2024-11-18', 86)","('רשת 13', '2024-11-18', 86)",2024-11-18 22:50:00
רשת 13,PrimeShow1_first_long,PrimeShow1,first,long,late_evening,2024-11-18,23,5.033333333333333,302.0,12,-0.00043571348771799523,0.00043571348771799523,0.894308943089431,0.8939193654990087,1.0,1,"('רשת 13', '2024-11-18', 92)","('רשת 13', '2024-11-18', 92)",2024-11-18 23:53:00
רשת 13,Other_middle_long,Other,middle,long,overnight,2024-11-19,1,3.7666666666666666,226.0,4,0.022214232931454084,-0.022214232931454084,0.9555555555555556,0.977020014825797,1.0,1,"('רשת 13', '2024-11-19', 3)","('רשת 13', '2024-11-19', 3)",2024-11-19 01:11:00
רשת 13,Other_first_long,Other,first,long,overnight,2024-11-19,1,3.9,234.0,5,-0.04328210559970735,0.04328210559970735,1.0,0.957641196013289,1.0,1,"('רשת 13', '2024-11-19', 5)","('רשת 13', '2024-11-19', 5)",2024-11-19 01:30:00
רשת 13,Other_middle_standard,Other,middle,standard,overnight,2024-11-19,1,2.65,159.0,4,-0.10521752573837184,0.10521752573837184,1.0769230769230769,0.9693693693693695,1.0,1,"('רשת 13', '2024-11-19', 6)","('רשת 13', '2024-11-19', 6)",2024-11-19 01:44:00
רשת 13,Other_middle_short,Other,middle,short,overnight,2024-11-19,2,1.3,78.0,2,-0.2269483842851432,0.2269483842851432,1.2,0.9563543003851093,1.0,1,"('רשת 13', '2024-11-19', 9)","('רשת 13', '2024-11-19', 9)",2024-11-19 02:33:00
רשת 13,Other_middle_standard,Other,middle,standard,overnight,2024-11-19,3,2.033333333333333,122.0,3,-0.16987949924911747,0.16987949924911747,1.047619047619048,0.88394584139265,1.0,1,"('רשת 13', '2024-11-19', 11)","('רשת 13', '2024-11-19', 11)",2024-11-19 03:06:00
רשת 13,Other_first_standard,Other,first,standard,overnight,2024-11-19,3,2.45,147.0,4,1.193474020227716,-1.193474020227716,0.3000000000000001,0.9895561357702352,1.0,1,"('רשת 13', '2024-11-19', 13)","('רשת 13', '2024-11-19', 13)",2024-11-19 03:33:00
רשת 13,Other_middle_long,Other,middle,long,overnight,2024-11-19,3,3.6166666666666667,217.0,5,-0.7120156648643279,0.7120156648643279,2.0,0.9813084112149535,2.0,0,"('רשת 13', '2024-11-19', 13)","('רשת 13', '2024-11-19', 13)",2024-11-19 03:55:00
רשת 13,Other_last_standard,Other,last,standard,overnight,2024-11-19,5,2.0833333333333335,125.0,3,-0.0,0.0,1.0,1.0,1.0,1,"('רשת 13', '2024-11-19', 18)","('רשת 13', '2024-11-19', 18)",2024-11-19 05:26:00
רשת 13,Other_middle_short,Other,middle,short,overnight,2024-11-19,5,1.1166666666666667,67.0,2,-0.05202118475087861,0.05202118475087861,1.1666666666666667,1.10752688172043,1.0,1,"('רשת 13', '2024-11-19', 20)","('רשת 13', '2024-11-19', 20)",2024-11-19 05:52:00
רשת 13,Other_middle_long,Other,middle,long,morning,2024-11-19,8,8.266666666666667,496.0,17,-0.01385211280815156,0.01385211280815156,0.9,0.8876190476190476,9.0,0,"('רשת 13', '2024-11-19', 25)","('רשת 13', '2024-11-19', 25)",2024-11-19 08:35:00
רשת 13,Other_last_long,Other,last,long,morning,2024-11-19,9,8.766666666666667,526.0,26,-0.11744931297683024,0.11744931297683024,0.9999999999999998,0.8891855807743657,12.0,0,"('רשת 13', '2024-11-19', 25)","('רשת 13', '2024-11-19', 25)",2024-11-19 09:11:00
רשת 13,Other_first_long,Other,first,long,morning,2024-11-19,9,8.2,492.0,16,-0.02876696345753946,0.02876696345753946,1.027777777777778,0.998632946001367,1.0,1,"('רשת 13', '2024-11-19', 35)","('רשת 13', '2024-11-19', 35)",2024-11-19 09:52:00
רשת 13,Other_middle_long,Other,middle,long,morning,2024-11-19,10,6.116666666666666,367.0,13,-0.25293900377304845,0.25293900377304845,1.3181818181818183,1.023588277340958,6.0,0,"('רשת 13', '2024-11-19', 35)","('רשת 13', '2024-11-19', 35)",2024-11-19 10:54:00
רשת 13,Other_last_long,Other,last,long,morning,2024-11-19,11,6.583333333333333,395.0,13,0.26864473060818417,-0.26864473060818417,0.7547169811320754,0.9873134328358208,11.0,0,"('רשת 13', '2024-11-19', 35)","('רשת 13', '2024-11-19', 35)",2024-11-19 11:42:00
רשת 13,Other_middle_long,Other,middle,long,afternoon,2024-11-19,12,8.55,513.0,26,-0.09037871700419874,0.09037871700419874,1.0833333333333335,0.9897172236503855,1.0,1,"('רשת 13', '2024-11-19', 48)","('רשת 13', '2024-11-19', 48)",2024-11-19 12:30:00
רשת 13,Other_first_standard,Other,first,standard,afternoon,2024-11-19,12,2.4833333333333334,149.0,4,-0.3022024029767343,0.3022024029767343,1.303030303030303,0.963184931506849,1.0,1,"('רשת 13', '2024-11-19', 50)","('רשת 13', '2024-11-19', 50)",2024-11-19 12:49:00
רשת 13,Other_middle_long,Other,middle,long,afternoon,2024-11-19,13,4.266666666666667,256.0,7,0.0015794159445499806,-0.0015794159445499806,1.0123456790123457,1.013945857260049,1.0,1,"('רשת 13', '2024-11-19', 57)","('רשת 13', '2024-11-19', 57)",2024-11-19 13:46:00
רשת 13,Other_first_long,Other,first,long,afternoon,2024-11-19,14,9.95,597.0,24,0.23458138410554696,-0.23458138410554696,0.7972972972972973,1.008086253369272,1.0,1,"('רשת 13', '2024-11-19', 62)","('רשת 13', '2024-11-19', 62)",2024-11-19 14:18:00
רשת 13,Other_last_long,Other,last,long,afternoon,2024-11-19,14,5.05,303.0,6,-0.03580187329298233,0.03580187329298233,1.1176470588235292,1.0783410138248848,2.0,0,"('רשת 13', '2024-11-19', 62)","('רשת 13', '2024-11-19', 62)",2024-11-19 14:45:00
רשת 13,Other_first_standard,Other,first,standard,early_evening,2024-11-19,17,1.6666666666666667,100.0,2,-0.21107136723637968,0.21107136723637968,1.2247191011235954,0.9916749916749917,1.0,1,"('רשת 13', '2024-11-19', 71)","('רשת 13', '2024-11-19', 71)",2024-11-19 17:53:00
רשת 13,Other_first_standard,Other,first,standard,early_evening,2024-11-19,19,1.8833333333333333,113.0,3,0.007976320399998904,-0.007976320399998904,0.996389891696751,1.004369197160022,1.0,1,"('רשת 13', '2024-11-19', 77)","('רשת 13', '2024-11-19', 77)",2024-11-19 19:50:00
רשת 13,News_last_long,News,last,long,late_evening,2024-11-19,21,8.016666666666667,481.0,19,-0.027331143087528688,0.027331143087528688,0.9652173913043477,0.9391941391941392,3.0,0,"('רשת 13', '2024-11-19', 78)","('רשת 13', '2024-11-19', 78)",2024-11-19 21:04:00
רשת 13,Other_middle_long,Other,middle,long,late_evening,2024-11-19,21,12.1,726.0,39,0.04830798311058558,-0.04830798311058558,0.862348178137652,0.9050290939318371,1.0,1,"('רשת 13', '2024-11-19', 83)","('רשת 13', '2024-11-19', 83)",2024-11-19 21:55:00
רשת 13,Other_first_long,Other,first,long,late_evening,2024-11-19,22,6.733333333333333,404.0,17,0.34017979859363306,-0.34017979859363306,0.7824074074074073,1.0994390617032126,1.0,1,"('רשת 13', '2024-11-19', 85)","('רשת 13', '2024-11-19', 85)",2024-11-19 22:25:00
רשת 13,Other_first_long,Other,first,long,overnight,2024-11-20,1,5.05,303.0,8,-0.027208666349898228,0.027208666349898228,0.9565217391304349,0.9308469308469309,1.0,1,"('רשת 13', '2024-11-20', 3)","('רשת 13', '2024-11-20', 3)",2024-11-20 01:23:00
רשת 13,Other_last_long,Other,last,long,overnight,2024-11-20,2,3.2,192.0,4,-0.039621796082552604,0.039621796082552604,1.0,0.9611528822055138,1.0,1,"('רשת 13', '2024-11-20', 6)","('רשת 13', '2024-11-20', 6)",2024-11-20 02:19:00
רשת 13,Other_middle_standard,Other,middle,standard,overnight,2024-11-20,2,2.9833333333333334,179.0,4,-0.09025448822681338,0.09025448822681338,1.0,0.913698630136986,1.0,1,"('רשת 13', '2024-11-20', 8)","('רשת 13', '2024-11-20', 8)",2024-11-20 02:42:00
רשת 13,Other_first_long,Other,first,long,overnight,2024-11-20,3,3.466666666666667,208.0,5,-0.1426430729757783,0.1426430729757783,1.0,0.8670634920634922,1.0,1,"('רשת 13', '2024-11-20', 10)","('רשת 13', '2024-11-20', 10)",2024-11-20 03:07:00
רשת 13,Other_middle_long,Other,middle,long,overnight,2024-11-20,3,3.15,189.0,4,-0.03851567208061508,0.03851567208061508,1.0,0.9622166246851387,2.0,0,"('רשת 13', '2024-11-20', 10)","('רשת 13', '2024-11-20', 10)",2024-11-20 03:30:00
רשת 13,Other_middle_standard,Other,middle,standard,overnight,2024-11-20,5,1.8,108.0,3,0.5959046330045668,-0.5959046330045668,0.6,1.088803088803089,1.0,1,"('רשת 13', '2024-11-20', 16)","('רשת 13', '2024-11-20', 16)",2024-11-20 05:17:00
רשת 13,Other_middle_long,Other,middle,long,morning,2024-11-20,8,8.833333333333334,530.0,21,-0.06100348145347255,0.06100348145347255,1.0714285714285716,1.0080213903743318,11.0,0,"('רשת 13', '2024-11-20', 22)","('רשת 13', '2024-11-20', 22)",2024-11-20 08:40:00
רשת 13,Other_last_long,Other,last,long,morning,2024-11-20,9,8.116666666666667,487.0,22,0.15323542870338513,-0.15323542870338513,0.7647058823529412,0.8913406887328652,14.0,0,"('רשת 13', '2024-11-20', 22)","('רשת 13', '2024-11-20', 22)",2024-11-20 09:11:00
רשת 13,Other_first_long,Other,first,long,morning,2024-11-20,9,8.55,513.0,17,-0.33528835350895836,0.33528835350895836,1.4166666666666667,1.0131034482758623,1.0,1,"('רשת 13', '2024-11-20', 32)","('רשת 13', '2024-11-20', 32)",2024-11-20 09:51:00
רשת 13,Other_middle_long,Other,middle,long,morning,2024-11-20,10,7.966666666666667,478.0,19,-0.10477751185178819,0.10477751185178819,1.1282051282051282,1.0159767610748005,4.0,0,"('רשת 13', '2024-11-20', 32)","('רשת 13', '2024-11-20', 32)",2024-11-20 10:25:00
רשת 13,Other_middle_long,Other,middle,long,afternoon,2024-11-20,12,6.066666666666666,364.0,18,-0.11087434009025919,0.11087434009025919,1.1142857142857143,0.9973427812223206,1.0,1,"('רשת 13', '2024-11-20', 44)","('רשת 13', '2024-11-20', 44)",2024-11-20 12:25:00
רשת 13,Other_middle_short,Other,middle,short,afternoon,2024-11-20,12,1.4,84.0,7,-0.0017389002156497774,0.0017389002156497774,0.9666666666666667,0.9649871904355252,1.0,1,"('רשת 13', '2024-11-20', 46)","('רשת 13', '2024-11-20', 46)",2024-11-20 12:48:00
רשת 13,Other_first_standard,Other,first,standard,early_evening,2024-11-20,17,1.6666666666666667,100.0,2,0.0036563112031108122,-0.0036563112031108122,0.9999999999999997,1.0036630036630036,1.0,1,"('רשת 13', '2024-11-20', 66)","('רשת 13', '2024-11-20', 66)",2024-11-20 17:53:00
רשת 13,PrimeShow2_first_long,PrimeShow2,first,long,early_evening,2024-11-20,18,8.033333333333333,482.0,34,-0.15902329961778042,0.15902329961778042,1.3404255319148934,1.1433514582303508,1.0,1,"('רשת 13', '2024-11-20', 69)","('רשת 13', '2024-11-20', 69)",2024-11-20 18:59:00
רשת 13,Other_first_standard,Other,first,standard,early_evening,2024-11-20,19,2.0166666666666666,121.0,3,-0.06513711408268327,0.06513711408268327,1.0849056603773586,1.0164904104678258,1.0,1,"('רשת 13', '2024-11-20', 72)","('רשת 13', '2024-11-20', 72)",2024-11-20 19:51:00
רשת 13,News_middle_long,News,middle,long,late_evening,2024-11-20,20,6.1,366.0,18,0.11602780122731397,-0.11602780122731397,0.8008298755186722,0.899353647276085,1.0,1,"('רשת 13', '2024-11-20', 73)","('רשת 13', '2024-11-20', 73)",2024-11-20 20:41:00
רשת 13,News_last_standard,News,last,standard,late_evening,2024-11-20,21,1.5,90.0,4,-0.01743122052803342,0.01743122052803342,1.3903508771929827,1.366325369738339,4.0,0,"('רשת 13', '2024-11-20', 73)","('רשת 13', '2024-11-20', 73)",2024-11-20 21:29:00
רשת 13,Other_middle_long,Other,middle,long,late_evening,2024-11-20,22,10.283333333333333,617.0,37,-0.08669903698720918,0.08669903698720918,0.9302325581395349,0.8529795563288386,1.0,1,"('רשת 13', '2024-11-20', 80)","('רשת 13', '2024-11-20', 80)",2024-11-20 22:10:00
רשת 13,Other_last_long,Other,last,long,late_evening,2024-11-20,22,9.6,576.0,29,-0.1942047201502717,0.1942047201502717,1.002336448598131,0.8254133425829575,2.0,0,"('רשת 13', '2024-11-20', 80)","('רשת 13', '2024-11-20', 80)",2024-11-20 22:39:00
רשת 13,Other_last_long,Other,last,long,late_evening,2024-11-20,23,4.9,294.0,19,-0.024233600667428343,0.024233600667428343,0.9215686274509804,0.899504132231405,1.0,1,"('רשת 13', '2024-11-20', 87)","('רשת 13', '2024-11-20', 87)",2024-11-20 23:52:00
רשת 13,Other_middle_long,Other,middle,long,overnight,2024-11-21,0,6.433333333333334,386.0,12,-0.001133647261414808,0.001133647261414808,0.9259259259259259,0.9248768472906405,1.0,1,"('רשת 13', '2024-11-21', 1)","('רשת 13', '2024-11-21', 1)",2024-11-21 00:44:00
רשת 13,Other_last_long,Other,last,long,overnight,2024-11-21,1,4.516666666666667,271.0,8,1.1715763365946095,-1.1715763365946095,0.2727272727272727,0.8801115241635689,1.0,1,"('רשת 13', '2024-11-21', 3)","('רשת 13', '2024-11-21', 3)",2024-11-21 01:54:00
רשת 13,Other_first_long,Other,first,long,overnight,2024-11-21,2,4.633333333333334,278.0,7,-0.05083686690269282,0.05083686690269282,1.0,0.950433705080545,1.0,1,"('רשת 13', '2024-11-21', 6)","('רשת 13', '2024-11-21', 6)",2024-11-21 02:17:00
רשת 13,Other_middle_long,Other,middle,long,overnight,2024-11-21,2,5.833333333333333,350.0,8,0.12370965432602268,-0.12370965432602268,0.7500000000000001,0.8487654320987654,1.0,1,"('רשת 13', '2024-11-21', 8)","('רשת 13', '2024-11-21', 8)",2024-11-21 02:52:00
רשת 13,Other_middle_long,Other,middle,long,overnight,2024-11-21,3,4.116666666666666,247.0,7,-0.1076901614406353,0.1076901614406353,1.0,0.8979057591623036,1.0,1,"('רשת 13', '2024-11-21', 10)","('רשת 13', '2024-11-21', 10)",2024-11-21 03:38:00
רשת 13,Other_middle_long,Other,middle,long,overnight,2024-11-21,5,5.016666666666667,301.0,7,-0.04438706068475122,0.04438706068475122,1.0714285714285716,1.02491103202847,1.0,1,"('רשת 13', '2024-11-21', 14)","('רשת 13', '2024-11-21', 14)",2024-11-21 05:18:00
רשת 13,Other_first_long,Other,first,long,overnight,2024-11-21,5,3.65,219.0,5,0.026668247082161672,-0.026668247082161672,1.2499999999999998,1.283783783783784,1.0,1,"('רשת 13', '2024-11-21', 16)","('רשת 13', '2024-11-21', 16)",2024-11-21 05:34:00
רשת 13,Other_first_standard,Other,first,standard,overnight,2024-11-21,5,2.6666666666666665,160.0,3,0.03198304585305074,-0.03198304585305074,1.0,1.0325,1.0,1,"('רשת 13', '2024-11-21', 17)","('רשת 13', '2024-11-21', 17)",2024-11-21 05:43:00
רשת 13,Other_last_long,Other,last,long,morning,2024-11-21,8,8.333333333333334,500.0,22,0.040057034907109955,-0.040057034907109955,1.0571428571428572,1.1003484320557493,7.0,0,"('רשת 13', '2024-11-21', 22)","('רשת 13', '2024-11-21', 22)",2024-11-21 08:43:00
