channel,channel_name,start_min,end_min,break_seconds,len_min,num_spots,program_type,break_position,break_length,ordinal,prog_key,gap_prev_min,gap_next_min,measured,title,shed
רשת 13,Other_last_short,2024-11-24 15:58:00,2024-11-24 15:59:00,56.0,0.9333333333333333,8,Other,last,short,2.0,"('רשת 13', '2024-11-24', 52)",1.0,36.0,0,,
רשת 13,Other_middle_long,2024-11-24 16:35:00,2024-11-24 16:42:00,431.0,7.183333333333334,26,Other,middle,long,1.0,"('רשת 13', '2024-11-24', 53)",36.0,0.0,0,,
רשת 13,Other_last_short,2024-11-24 16:42:00,2024-11-24 16:43:00,64.0,1.0666666666666667,8,Other,last,short,2.0,"('רשת 13', '2024-11-24', 53)",0.0,36.0,0,,
רשת 13,Other_middle_long,2024-11-24 17:19:00,2024-11-24 17:28:00,530.0,8.833333333333334,33,Other,middle,long,1.0,"('רשת 13', '2024-11-24', 55)",36.0,0.0,0,,
רשת 13,Other_middle_short,2024-11-24 17:28:00,2024-11-24 17:30:00,71.0,1.1833333333333333,9,Other,middle,short,2.0,"('רשת 13', '2024-11-24', 55)",0.0,22.0,0,,
רשת 13,Other_first_standard,2024-11-24 17:52:00,2024-11-24 17:54:00,100.0,1.6666666666666667,2,Other,first,standard,1.0,"('רשת 13', '2024-11-24', 57)",22.0,35.0,1,,-0.43268492252356133
רשת 13,News_middle_long,2024-11-24 18:29:00,2024-11-24 18:36:00,430.0,7.166666666666667,32,News,middle,long,1.0,"('רשת 13', '2024-11-24', 58)",35.0,1.0,0,,
רשת 13,News_last_short,2024-11-24 18:37:00,2024-11-24 18:37:00,18.0,0.3,3,News,last,short,2.0,"('רשת 13', '2024-11-24', 58)",1.0,1.0,0,,
רשת 13,News_last_standard,2024-11-24 18:38:00,2024-11-24 18:39:00,101.0,1.6833333333333333,14,News,last,standard,3.0,"('רשת 13', '2024-11-24', 58)",1.0,20.0,0,,
רשת 13,PrimeShow2_first_long,2024-11-24 18:59:00,2024-11-24 19:07:00,463.0,7.716666666666667,30,PrimeShow2,first,long,1.0,"('רשת 13', '2024-11-24', 60)",20.0,44.0,1,קובץ פרומו/פרסומות,-0.005077223371798639
רשת 13,Other_first_standard,2024-11-24 19:51:00,2024-11-24 19:53:00,113.0,1.8833333333333333,3,Other,first,standard,1.0,"('רשת 13', '2024-11-24', 63)",44.0,41.0,1,קובץ פרומו/פרסומות,-0.0036848307149464597
רשת 13,News_middle_long,2024-11-24 20:34:00,2024-11-24 20:42:00,497.0,8.283333333333333,27,News,middle,long,1.0,"('רשת 13', '2024-11-24', 64)",41.0,22.0,1,חדשות 13,0.06965167643864056
רשת 13,News_last_long,2024-11-24 21:04:00,2024-11-24 21:12:00,473.0,7.883333333333334,24,News,last,long,2.0,"('רשת 13', '2024-11-24', 64)",22.0,69.0,1,חדשות 13,-0.0456386367791448
רשת 13,Other_middle_long,2024-11-24 22:21:00,2024-11-24 22:33:00,697.0,11.616666666666667,47,Other,middle,long,1.0,"('רשת 13', '2024-11-24', 69)",69.0,17.0,1,הישרדות עונה 7,0.24044017896194442
רשת 13,Other_first_long,2024-11-24 22:50:00,2024-11-24 23:01:00,613.0,10.216666666666667,41,Other,first,long,1.0,"('רשת 13', '2024-11-24', 74)",17.0,7.0,1,,0.41781244080087043
רשת 13,Other_first_long,2024-11-24 23:08:00,2024-11-24 23:13:00,323.0,5.383333333333334,21,Other,first,long,1.0,"('רשת 13', '2024-11-24', 76)",7.0,1.0,0,,
רשת 13,Other_middle_short,2024-11-24 23:14:00,2024-11-24 23:14:00,12.0,0.2,2,Other,middle,short,2.0,"('רשת 13', '2024-11-24', 76)",1.0,36.0,0,,
רשת 13,Other_middle_long,2024-11-24 23:50:00,2024-11-24 23:59:00,560.0,9.333333333333334,39,Other,middle,long,1.0,"('רשת 13', '2024-11-24', 78)",36.0,15.0,1,היום שהיה עם טל ברמן,0.38092730904880484
רשת 13,Other_first_long,2024-11-25 00:14:00,2024-11-25 00:19:00,335.0,5.583333333333333,18,Other,first,long,1.0,"('רשת 13', '2024-11-25', 0)",15.0,1.0,0,,
רשת 13,Other_middle_standard,2024-11-25 00:20:00,2024-11-25 00:21:00,110.0,1.8333333333333333,6,Other,middle,standard,2.0,"('רשת 13', '2024-11-25', 0)",1.0,1.0,0,,
רשת 13,Other_middle_short,2024-11-25 00:22:00,2024-11-25 00:23:00,50.0,0.8333333333333334,7,Other,middle,short,3.0,"('רשת 13', '2024-11-25', 0)",1.0,53.0,0,,
רשת 13,Other_middle_standard,2024-11-25 01:16:00,2024-11-25 01:18:00,140.0,2.3333333333333335,8,Other,middle,standard,1.0,"('רשת 13', '2024-11-25', 2)",53.0,74.0,1,הישרדות עונה 7 ש.ח,0.08266665218010485
רשת 13,Other_middle_standard,2024-11-25 02:32:00,2024-11-25 02:35:00,170.0,2.8333333333333335,5,Other,middle,standard,1.0,"('רשת 13', '2024-11-25', 7)",74.0,30.0,1,"נדל""ן בצו השעה ש.ח",-0.04362886238920642
רשת 13,Other_middle_short,2024-11-25 03:05:00,2024-11-25 03:06:00,68.0,1.1333333333333333,4,Other,middle,short,1.0,"('רשת 13', '2024-11-25', 9)",30.0,41.0,1,המצעד המשפטי ש.ח,-0.09008043310704765
רשת 13,Other_middle_standard,2024-11-25 03:47:00,2024-11-25 03:49:00,113.0,1.8833333333333333,4,Other,middle,standard,1.0,"('רשת 13', '2024-11-25', 11)",41.0,92.0,1,מילון היופי ש.ח,-0.014815085785140587
רשת 13,Other_last_standard,2024-11-25 05:21:00,2024-11-25 05:23:00,130.0,2.1666666666666665,3,Other,last,standard,1.0,"('רשת 13', '2024-11-25', 15)",92.0,11.0,1,סטטוסקופ ש.ח,0.0069686693160934355
רשת 13,Other_first_long,2024-11-25 05:34:00,2024-11-25 05:37:00,186.0,3.1,5,Other,first,long,1.0,"('רשת 13', '2024-11-25', 17)",11.0,11.0,1,,0.20679441331268036
רשת 13,Other_middle_long,2024-11-25 05:48:00,2024-11-25 05:51:00,197.0,3.283333333333333,5,Other,middle,long,1.0,"('רשת 13', '2024-11-25', 18)",11.0,23.0,1,הצינור ש.ח,-0.40739272344796384
רשת 13,PrimeShow1_first_standard,2024-11-25 06:14:00,2024-11-25 06:17:00,170.0,2.8333333333333335,11,PrimeShow1,first,standard,1.0,"('רשת 13', '2024-11-25', 21)",23.0,0.0,0,,
רשת 13,PrimeShow1_first_short,2024-11-25 06:17:00,2024-11-25 06:19:00,77.0,1.2833333333333334,8,PrimeShow1,first,short,2.0,"('רשת 13', '2024-11-25', 21)",0.0,54.0,0,,
רשת 13,Other_first_short,2024-11-25 07:13:00,2024-11-25 07:14:00,75.0,1.25,4,Other,first,short,1.0,"('רשת 13', '2024-11-25', 23)",54.0,1.0,0,,
רשת 13,Other_first_long,2024-11-25 07:15:00,2024-11-25 07:19:00,264.0,4.4,18,Other,first,long,2.0,"('רשת 13', '2024-11-25', 23)",1.0,1.0,0,,
רשת 13,Other_first_standard,2024-11-25 07:20:00,2024-11-25 07:22:00,125.0,2.0833333333333335,7,Other,first,standard,3.0,"('רשת 13', '2024-11-25', 23)",1.0,15.0,0,,
רשת 13,Other_first_long,2024-11-25 07:37:00,2024-11-25 07:45:00,458.0,7.633333333333334,23,Other,first,long,4.0,"('רשת 13', '2024-11-25', 23)",15.0,0.0,0,,
רשת 13,Other_first_short,2024-11-25 07:45:00,2024-11-25 07:46:00,51.0,0.85,6,Other,first,short,5.0,"('רשת 13', '2024-11-25', 23)",0.0,25.0,0,,
רשת 13,Other_middle_short,2024-11-25 08:11:00,2024-11-25 08:12:00,59.0,0.9833333333333333,4,Other,middle,short,6.0,"('רשת 13', '2024-11-25', 23)",25.0,1.0,0,,
רשת 13,Other_middle_long,2024-11-25 08:13:00,2024-11-25 08:17:00,237.0,3.95,17,Other,middle,long,7.0,"('רשת 13', '2024-11-25', 23)",1.0,0.0,0,,
רשת 13,Other_middle_short,2024-11-25 08:17:00,2024-11-25 08:19:00,87.0,1.45,7,Other,middle,short,8.0,"('רשת 13', '2024-11-25', 23)",0.0,20.0,0,,
רשת 13,Other_last_long,2024-11-25 08:39:00,2024-11-25 08:47:00,450.0,7.5,21,Other,last,long,9.0,"('רשת 13', '2024-11-25', 23)",20.0,19.0,1,העולם הבוקר,0.04402289092554175
רשת 13,Other_last_short,2024-11-25 09:06:00,2024-11-25 09:06:00,18.0,0.3,3,Other,last,short,10.0,"('רשת 13', '2024-11-25', 23)",19.0,1.0,0,,
רשת 13,Other_last_short,2024-11-25 09:07:00,2024-11-25 09:07:00,18.0,0.3,3,Other,last,short,11.0,"('רשת 13', '2024-11-25', 23)",1.0,9.0,0,,
רשת 13,Other_last_long,2024-11-25 09:16:00,2024-11-25 09:21:00,299.0,4.983333333333333,19,Other,last,long,12.0,"('רשת 13', '2024-11-25', 23)",9.0,0.0,0,,
רשת 13,Other_last_standard,2024-11-25 09:21:00,2024-11-25 09:23:00,125.0,2.0833333333333335,7,Other,last,standard,13.0,"('רשת 13', '2024-11-25', 23)",0.0,29.0,0,,
רשת 13,Other_first_long,2024-11-25 09:52:00,2024-11-25 09:59:00,437.0,7.283333333333333,24,Other,first,long,1.0,"('רשת 13', '2024-11-25', 33)",29.0,7.0,1,פותחים יום,-0.011174696977035613
רשת 13,Other_first_short,2024-11-25 10:06:00,2024-11-25 10:06:00,18.0,0.3,3,Other,first,short,2.0,"('רשת 13', '2024-11-25', 33)",7.0,1.0,0,,
רשת 13,Other_first_short,2024-11-25 10:07:00,2024-11-25 10:07:00,18.0,0.3,3,Other,first,short,3.0,"('רשת 13', '2024-11-25', 33)",1.0,17.0,0,,
רשת 13,Other_middle_long,2024-11-25 10:24:00,2024-11-25 10:30:00,329.0,5.483333333333333,21,Other,middle,long,4.0,"('רשת 13', '2024-11-25', 33)",17.0,0.0,0,,
רשת 13,Other_middle_standard,2024-11-25 10:30:00,2024-11-25 10:32:00,118.0,1.9666666666666666,7,Other,middle,standard,5.0,"('רשת 13', '2024-11-25', 33)",0.0,32.0,0,,
רשת 13,Other_middle_short,2024-11-25 11:04:00,2024-11-25 11:04:00,18.0,0.3,3,Other,middle,short,6.0,"('רשת 13', '2024-11-25', 33)",32.0,1.0,0,,
רשת 13,Other_middle_short,2024-11-25 11:05:00,2024-11-25 11:05:00,18.0,0.3,3,Other,middle,short,7.0,"('רשת 13', '2024-11-25', 33)",1.0,28.0,0,,
רשת 13,Other_last_long,2024-11-25 11:33:00,2024-11-25 11:41:00,479.0,7.983333333333333,29,Other,last,long,8.0,"('רשת 13', '2024-11-25', 33)",28.0,23.0,1,פותחים יום,0.5872946665144595
רשת 13,News_last_short,2024-11-25 12:04:00,2024-11-25 12:04:00,18.0,0.3,3,News,last,short,1.0,"('רשת 13', '2024-11-25', 41)",23.0,1.0,0,,
רשת 13,News_last_short,2024-11-25 12:05:00,2024-11-25 12:05:00,18.0,0.3,3,News,last,short,2.0,"('רשת 13', '2024-11-25', 41)",1.0,17.0,0,,
רשת 13,Other_middle_long,2024-11-25 12:22:00,2024-11-25 12:30:00,476.0,7.933333333333334,29,Other,middle,long,1.0,"('רשת 13', '2024-11-25', 44)",17.0,20.0,1,המצעד המשפטי,-0.1554609280259364
רשת 13,Other_first_standard,2024-11-25 12:50:00,2024-11-25 12:53:00,173.0,2.8833333333333333,4,Other,first,standard,1.0,"('רשת 13', '2024-11-25', 46)",20.0,20.0,1,מאחורי הכסף ש.ח,-0.37414642485073724
רשת 13,Other_first_long,2024-11-25 13:13:00,2024-11-25 13:19:00,363.0,6.05,22,Other,first,long,1.0,"('רשת 13', '2024-11-25', 48)",20.0,10.0,1,הצינור ש.ח,-0.24198955477584586
רשת 13,Other_middle_long,2024-11-25 13:29:00,2024-11-25 13:34:00,285.0,4.75,9,Other,middle,long,2.0,"('רשת 13', '2024-11-25', 48)",10.0,1.0,0,,
רשת 13,Other_last_short,2024-11-25 13:35:00,2024-11-25 13:35:00,18.0,0.3,3,Other,last,short,3.0,"('רשת 13', '2024-11-25', 48)",1.0,9.0,0,,
רשת 13,Other_first_long,2024-11-25 13:44:00,2024-11-25 13:47:00,183.0,3.05,5,Other,first,long,1.0,"('רשת 13', '2024-11-25', 51)",9.0,25.0,1,,-1.0934681245410889
רשת 13,Other_middle_long,2024-11-25 14:12:00,2024-11-25 14:16:00,259.0,4.316666666666666,15,Other,middle,long,1.0,"('רשת 13', '2024-11-25', 52)",25.0,0.0,0,,
רשת 13,Other_middle_standard,2024-11-25 14:16:00,2024-11-25 14:19:00,127.0,2.1166666666666667,6,Other,middle,standard,2.0,"('רשת 13', '2024-11-25', 52)",0.0,0.0,0,,
רשת 13,Other_middle_short,2024-11-25 14:19:00,2024-11-25 14:20:00,51.0,0.85,7,Other,middle,short,3.0,"('רשת 13', '2024-11-25', 52)",0.0,19.0,0,,
רשת 13,Other_last_long,2024-11-25 14:39:00,2024-11-25 14:43:00,246.0,4.1,7,Other,last,long,4.0,"('רשת 13', '2024-11-25', 52)",19.0,7.0,1,משחקי השף עונה 7 ש.ח,0.6233071681228675
רשת 13,Other_last_long,2024-11-25 14:50:00,2024-11-25 14:53:00,191.0,3.183333333333333,6,Other,last,long,5.0,"('רשת 13', '2024-11-25', 52)",7.0,59.0,1,משחקי השף עונה 7 ש.ח,-0.4477203380039463
רשת 13,Other_first_long,2024-11-25 15:52:00,2024-11-25 15:56:00,227.0,3.783333333333333,13,Other,first,long,1.0,"('רשת 13', '2024-11-25', 57)",59.0,0.0,0,,
רשת 13,Other_middle_standard,2024-11-25 15:56:00,2024-11-25 15:58:00,147.0,2.45,10,Other,middle,standard,2.0,"('רשת 13', '2024-11-25', 57)",0.0,1.0,0,,
רשת 13,Other_last_short,2024-11-25 15:59:00,2024-11-25 16:00:00,40.0,0.6666666666666666,6,Other,last,short,3.0,"('רשת 13', '2024-11-25', 57)",1.0,27.0,0,,
רשת 13,Other_middle_long,2024-11-25 16:27:00,2024-11-25 16:34:00,465.0,7.75,31,Other,middle,long,1.0,"('רשת 13', '2024-11-25', 58)",27.0,1.0,0,,
רשת 13,Other_middle_short,2024-11-25 16:35:00,2024-11-25 16:36:00,46.0,0.7666666666666667,6,Other,middle,short,2.0,"('רשת 13', '2024-11-25', 58)",1.0,41.0,0,,
רשת 13,Other_middle_long,2024-11-25 17:17:00,2024-11-25 17:28:00,657.0,10.95,43,Other,middle,long,1.0,"('רשת 13', '2024-11-25', 60)",41.0,1.0,0,,
רשת 13,Other_middle_short,2024-11-25 17:29:00,2024-11-25 17:30:00,71.0,1.1833333333333333,10,Other,middle,short,2.0,"('רשת 13', '2024-11-25', 60)",1.0,24.0,0,,
רשת 13,Other_first_standard,2024-11-25 17:54:00,2024-11-25 17:55:00,100.0,1.6666666666666667,2,Other,first,standard,1.0,"('רשת 13', '2024-11-25', 62)",24.0,40.0,1,,-0.07251702029101242
רשת 13,News_middle_long,2024-11-25 18:35:00,2024-11-25 18:44:00,534.0,8.9,38,News,middle,long,1.0,"('רשת 13', '2024-11-25', 63)",40.0,1.0,0,,
רשת 13,News_last_short,2024-11-25 18:45:00,2024-11-25 18:46:00,87.0,1.45,12,News,last,short,2.0,"('רשת 13', '2024-11-25', 63)",1.0,13.0,0,,
רשת 13,PrimeShow2_first_long,2024-11-25 18:59:00,2024-11-25 19:05:00,396.0,6.6,23,PrimeShow2,first,long,1.0,"('רשת 13', '2024-11-25', 65)",13.0,1.0,0,,
רשת 13,PrimeShow2_last_standard,2024-11-25 19:06:00,2024-11-25 19:08:00,162.0,2.7,12,PrimeShow2,last,standard,2.0,"('רשת 13', '2024-11-25', 65)",1.0,43.0,0,,
רשת 13,Other_first_standard,2024-11-25 19:51:00,2024-11-25 19:53:00,133.0,2.216666666666667,3,Other,first,standard,1.0,"('רשת 13', '2024-11-25', 68)",43.0,52.0,1,קובץ פרומו/פרסומות,0.06791372983334974
רשת 13,News_middle_long,2024-11-25 20:45:00,2024-11-25 20:52:00,455.0,7.583333333333333,25,News,middle,long,1.0,"('רשת 13', '2024-11-25', 69)",52.0,19.0,1,חדשות 13,0.26877642862154955
רשת 13,News_last_long,2024-11-25 21:11:00,2024-11-25 21:18:00,451.0,7.516666666666667,25,News,last,long,2.0,"('רשת 13', '2024-11-25', 69)",19.0,53.0,1,חדשות 13,0.25430564809372463
רשת 13,Other_middle_long,2024-11-25 22:11:00,2024-11-25 22:19:00,519.0,8.65,35,Other,middle,long,1.0,"('רשת 13', '2024-11-25', 76)",53.0,23.0,1,משחקי השף עונה 7 - קרבות המטבח,-0.1814603892436558
רשת 13,Other_last_long,2024-11-25 22:42:00,2024-11-25 22:51:00,566.0,9.433333333333334,33,Other,last,long,2.0,"('רשת 13', '2024-11-25', 76)",23.0,15.0,1,משחקי השף עונה 7 - קרבות המטבח,-0.028715979304316103
רשת 13,Other_first_long,2024-11-25 23:06:00,2024-11-25 23:11:00,309.0,5.15,18,Other,first,long,1.0,"('רשת 13', '2024-11-25', 80)",15.0,1.0,0,,
רשת 13,Other_middle_short,2024-11-25 23:12:00,2024-11-25 23:13:00,12.0,0.2,2,Other,middle,short,2.0,"('רשת 13', '2024-11-25', 80)",1.0,41.0,0,,
רשת 13,PrimeShow1_last_long,2024-11-25 23:54:00,2024-11-25 23:58:00,251.0,4.183333333333334,20,PrimeShow1,last,long,1.0,"('רשת 13', '2024-11-25', 83)",41.0,0.0,0,,
רשת 13,PrimeShow1_last_short,2024-11-25 23:58:00,2024-11-25 23:59:00,58.0,0.9666666666666667,8,PrimeShow1,last,short,2.0,"('רשת 13', '2024-11-25', 83)",0.0,25.0,0,,
רשת 13,Other_middle_long,2024-11-26 00:24:00,2024-11-26 00:29:00,317.0,5.283333333333333,13,Other,middle,long,1.0,"('רשת 13', '2024-11-26', 0)",25.0,1.0,0,,
רשת 13,Other_middle_short,2024-11-26 00:30:00,2024-11-26 00:30:00,12.0,0.2,2,Other,middle,short,2.0,"('רשת 13', '2024-11-26', 0)",1.0,0.0,0,,
רשת 13,Other_middle_short,2024-11-26 00:30:00,2024-11-26 00:31:00,72.0,1.2,8,Other,middle,short,3.0,"('רשת 13', '2024-11-26', 0)",0.0,21.0,0,,
רשת 13,Other_middle_standard,2024-11-26 00:52:00,2024-11-26 00:54:00,94.0,1.5666666666666667,4,Other,middle,standard,1.0,"('רשת 13', '2024-11-26', 2)",21.0,34.0,1,חשודה ש.ח,0.03158892980106397
רשת 13,Other_middle_standard,2024-11-26 01:28:00,2024-11-26 01:31:00,170.0,2.8333333333333335,7,Other,middle,standard,1.0,"('רשת 13', '2024-11-26', 4)",34.0,39.0,1,החיים זה לא הכל ש.ח,0.08965020730313689
רשת 13,Other_middle_standard,2024-11-26 02:10:00,2024-11-26 02:12:00,135.0,2.25,5,Other,middle,standard,1.0,"('רשת 13', '2024-11-26', 7)",39.0,29.0,1,ויטרינה - כל מה שחדש ש.ח,0.4326793702925519
רשת 13,Other_middle_standard,2024-11-26 02:41:00,2024-11-26 02:42:00,102.0,1.7,4,Other,middle,standard,1.0,"('רשת 13', '2024-11-26', 9)",29.0,42.0,1,המצעד המשפטי ש.ח,0.0870972249529396
רשת 13,Other_middle_long,2024-11-26 03:24:00,2024-11-26 03:27:00,181.0,3.0166666666666666,5,Other,middle,long,1.0,"('רשת 13', '2024-11-26', 11)",42.0,112.0,1,מילון היופי ש.ח,-0.05205636195605303
רשת 13,Other_middle_standard,2024-11-26 05:19:00,2024-11-26 05:20:00,96.0,1.6,4,Other,middle,standard,1.0,"('רשת 13', '2024-11-26', 16)",112.0,22.0,1,סטטוסקופ ש.ח,-0.024434025337282023
רשת 13,Other_middle_standard,2024-11-26 05:42:00,2024-11-26 05:44:00,122.0,2.033333333333333,3,Other,middle,standard,1.0,"('רשת 13', '2024-11-26', 18)",22.0,30.0,1,הצינור ש.ח,0.06864193272216364
רשת 13,PrimeShow1_first_standard,2024-11-26 06:14:00,2024-11-26 06:16:00,172.0,2.8666666666666667,12,PrimeShow1,first,standard,1.0,"('רשת 13', '2024-11-26', 21)",30.0,1.0,0,,
רשת 13,PrimeShow1_first_short,2024-11-26 06:17:00,2024-11-26 06:18:00,83.0,1.3833333333333333,9,PrimeShow1,first,short,2.0,"('רשת 13', '2024-11-26', 21)",1.0,54.0,0,,
רשת 13,Other_first_short,2024-11-26 07:12:00,2024-11-26 07:13:00,83.0,1.3833333333333333,4,Other,first,short,1.0,"('רשת 13', '2024-11-26', 23)",54.0,1.0,0,,
רשת 13,Other_first_long,2024-11-26 07:14:00,2024-11-26 07:20:00,380.0,6.333333333333333,25,Other,first,long,2.0,"('רשת 13', '2024-11-26', 23)",1.0,18.0,0,,
רשת 13,Other_first_long,2024-11-26 07:38:00,2024-11-26 07:46:00,467.0,7.783333333333333,22,Other,first,long,3.0,"('רשת 13', '2024-11-26', 23)",18.0,1.0,0,,
רשת 13,Other_first_short,2024-11-26 07:47:00,2024-11-26 07:48:00,47.0,0.7833333333333333,6,Other,first,short,4.0,"('רשת 13', '2024-11-26', 23)",1.0,16.0,0,,
רשת 13,Other_middle_short,2024-11-26 08:04:00,2024-11-26 08:04:00,12.0,0.2,2,Other,middle,short,5.0,"('רשת 13', '2024-11-26', 23)",16.0,1.0,0,,
רשת 13,Other_middle_short,2024-11-26 08:05:00,2024-11-26 08:05:00,12.0,0.2,2,Other,middle,short,6.0,"('רשת 13', '2024-11-26', 23)",1.0,7.0,0,,
רשת 13,Other_middle_short,2024-11-26 08:12:00,2024-11-26 08:14:00,83.0,1.3833333333333333,4,Other,middle,short,7.0,"('רשת 13', '2024-11-26', 23)",7.0,1.0,0,,
רשת 13,Other_middle_long,2024-11-26 08:15:00,2024-11-26 08:20:00,301.0,5.016666666666667,21,Other,middle,long,8.0,"('רשת 13', '2024-11-26', 23)",1.0,14.0,0,,
רשת 13,Other_middle_long,2024-11-26 08:34:00,2024-11-26 08:39:00,284.0,4.733333333333333,14,Other,middle,long,9.0,"('רשת 13', '2024-11-26', 23)",14.0,0.0,0,,
רשת 13,Other_last_standard,2024-11-26 08:39:00,2024-11-26 08:41:00,138.0,2.3,7,Other,last,standard,10.0,"('רשת 13', '2024-11-26', 23)",0.0,25.0,0,,
רשת 13,Other_last_short,2024-11-26 09:06:00,2024-11-26 09:06:00,12.0,0.2,2,Other,last,short,11.0,"('רשת 13', '2024-11-26', 23)",25.0,1.0,0,,
רשת 13,Other_last_short,2024-11-26 09:07:00,2024-11-26 09:07:00,12.0,0.2,2,Other,last,short,12.0,"('רשת 13', '2024-11-26', 23)",1.0,9.0,0,,
רשת 13,Other_last_long,2024-11-26 09:16:00,2024-11-26 09:24:00,426.0,7.1,24,Other,last,long,13.0,"('רשת 13', '2024-11-26', 23)",9.0,28.0,1,העולם הבוקר,-0.3516828964314867
רשת 13,Other_first_long,2024-11-26 09:52:00,2024-11-26 09:59:00,416.0,6.933333333333334,22,Other,first,long,1.0,"('רשת 13', '2024-11-26', 33)",28.0,5.0,1,פותחים יום,0.19940152747451884
רשת 13,Other_first_short,2024-11-26 10:04:00,2024-11-26 10:04:00,12.0,0.2,2,Other,first,short,2.0,"('רשת 13', '2024-11-26', 33)",5.0,0.0,0,,
רשת 13,Other_first_short,2024-11-26 10:04:00,2024-11-26 10:05:00,12.0,0.2,2,Other,first,short,3.0,"('רשת 13', '2024-11-26', 33)",0.0,28.0,0,,
רשת 13,Other_middle_long,2024-11-26 10:33:00,2024-11-26 10:42:00,531.0,8.85,30,Other,middle,long,4.0,"('רשת 13', '2024-11-26', 33)",28.0,23.0,1,פותחים יום,0.1278866507161404
רשת 13,Other_middle_short,2024-11-26 11:05:00,2024-11-26 11:05:00,12.0,0.2,2,Other,middle,short,5.0,"('רשת 13', '2024-11-26', 33)",23.0,1.0,0,,
רשת 13,Other_middle_short,2024-11-26 11:06:00,2024-11-26 11:06:00,12.0,0.2,2,Other,middle,short,6.0,"('רשת 13', '2024-11-26', 33)",1.0,30.0,0,,
רשת 13,Other_last_long,2024-11-26 11:36:00,2024-11-26 11:44:00,478.0,7.966666666666667,32,Other,last,long,7.0,"('רשת 13', '2024-11-26', 33)",30.0,22.0,1,פותחים יום,0.043109180136001714
רשת 13,News_last_short,2024-11-26 12:06:00,2024-11-26 12:06:00,12.0,0.2,2,News,last,short,1.0,"('רשת 13', '2024-11-26', 41)",22.0,0.0,0,,
רשת 13,News_last_short,2024-11-26 12:06:00,2024-11-26 12:07:00,12.0,0.2,2,News,last,short,2.0,"('רשת 13', '2024-11-26', 41)",0.0,24.0,0,,
רשת 13,Other_middle_long,2024-11-26 12:31:00,2024-11-26 12:36:00,280.0,4.666666666666667,19,Other,middle,long,1.0,"('רשת 13', '2024-11-26', 44)",24.0,0.0,0,,
רשת 13,Other_last_standard,2024-11-26 12:36:00,2024-11-26 12:39:00,143.0,2.3833333333333333,9,Other,last,standard,2.0,"('רשת 13', '2024-11-26', 44)",0.0,23.0,0,,
רשת 13,Other_middle_long,2024-11-26 13:02:00,2024-11-26 13:07:00,306.0,5.1,6,Other,middle,long,1.0,"('רשת 13', '2024-11-26', 46)",23.0,18.0,1,ויטרינה - כל מה שחדש ש.ח,0.04194454520412062
רשת 13,Other_first_long,2024-11-26 13:25:00,2024-11-26 13:32:00,426.0,7.1,26,Other,first,long,1.0,"('רשת 13', '2024-11-26', 48)",18.0,1.0,0,,
רשת 13,Other_last_short,2024-11-26 13:33:00,2024-11-26 13:33:00,12.0,0.2,2,Other,last,short,2.0,"('רשת 13', '2024-11-26', 48)",1.0,14.0,0,,
רשת 13,Other_first_long,2024-11-26 13:47:00,2024-11-26 13:51:00,222.0,3.7,8,Other,first,long,1.0,"('רשת 13', '2024-11-26', 49)",14.0,11.0,1,הישרדות עונה 7 ש.ח,0.04714094317950172
